instance,route_set_id,V,M,route_lengths,algorithm,status,objective,G,P,runtime_ms,cplex_status,cplex_objective,cplex_G,cplex_P,cplex_LB,cplex_UB,cplex_gap,cplex_runtime_ms,cplex_nodes,objective_diff,profiles_generated,profiles_after_dominance,profile_bpc_nodes,profile_bpc_pricing_calls,cache_hits,cache_misses,incremental_speedup,verifier_passed,exact_for_fixed_routes,result_file,log_file,notes
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs22",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.928303888213,0.594324074527,2.22653209124,2.2879,"integer optimal solution",0.928303888214,0.594324074527,2.22653209124,0.928303888214,0.928303888214,0,0,0,7.13651360229E-13,746,581,6282,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs22_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs22_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs23",12,2,2;1,"profile-bpc","profile_bpc_exact_bb_optimal",0.984571153154,0.647266964468,2.24869459124,1.2634,"integer optimal solution",0.984571153155,0.647266964468,2.24869459124,0.984571153155,0.984571153155,0,0,0,1.21069820835E-12,488,436,3853,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs23_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs23_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs24",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.936269909907,0.630775696221,2.03662809124,3.4048,"integer optimal solution",0.936269816168,0.630775696221,2.03662809124,0.936269816168,0.936269816168,0,0,0,9.37388484612E-08,701,590,9201,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs24_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs24_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs25",12,2,1;1,"profile-bpc","profile_bpc_exact_bb_optimal",0.984571153154,0.647266964468,2.24869459124,0.1129,"integer optimal solution",0.984571153155,0.647266964468,2.24869459124,0.984571153155,0.984571153155,0,0,0,1.21080923066E-12,34,34,287,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs25_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs25_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs26",12,2,2;1,"profile-bpc","profile_bpc_exact_bb_optimal",0.985975169374,0.652964768188,2.22006934124,2.5037,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,852,632,7453,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs26_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs26_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs27",12,2,1;1,"profile-bpc","profile_bpc_exact_bb_optimal",0.984571153154,0.647266964468,2.24869459124,0.0863,"integer optimal solution",0.984571153151,0.647266964468,2.24869459124,0.984571153151,0.984571153151,0,0,0,2.95075075485E-12,29,29,222,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs27_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs27_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs28",12,2,2;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.962092023996,0.642470277416,2.13081164387,14.6705,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,500,410,41959,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs28_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs28_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs29",12,2,1;1,"profile-bpc","profile_bpc_exact_bb_optimal",0.984571153154,0.647266964468,2.24869459124,0.1077,"integer optimal solution",0.984571153155,0.647266964468,2.24869459124,0.984571153155,0.984571153155,0,0,0,1.21080923066E-12,34,34,295,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs29_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs29_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs2",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.958162560765,0.647312761553,2.07233199475,2.8699,"integer optimal solution",0.958162560764,0.647312761553,2.07233199475,0.958162560764,0.958162560764,0,0,0,8.58313420338E-13,422,363,8476,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs2_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs2_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs3",12,2,2;2,"profile-bpc","profile_bpc_exact_bb_optimal",1.00803341542,0.669944150556,2.25392843246,2.9233,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,206,206,9153,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs3_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs3_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
