instance,route_set_id,V,M,route_lengths,algorithm,status,objective,G,P,runtime_ms,cplex_status,cplex_objective,cplex_G,cplex_P,cplex_LB,cplex_UB,cplex_gap,cplex_runtime_ms,cplex_nodes,objective_diff,profiles_generated,profiles_after_dominance,profile_bpc_nodes,profile_bpc_pricing_calls,cache_hits,cache_misses,incremental_speedup,verifier_passed,exact_for_fixed_routes,result_file,log_file,notes
gcap_smoke_V4_M1.txt,"incremental_exact_v4_100_moves",4,1,4,"incremental-test","incremental_exact_cache_matches_full",0.222352941176,0,0,39.5494,"not_run",0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,2.24052684234,"True","True","results/round2_exact_loading\raw\incremental_exact_v4.json","results/round2_exact_loading\logs\incremental_exact_v4.log","Exact cache-reuse solve recomputes only changed route profile sets; objective update was checked against full recomputation.; Objective update CPU time ms=0.007100"
