instance,route_set_id,V,M,route_lengths,algorithm,status,objective,G,P,runtime_ms,cplex_status,cplex_objective,cplex_G,cplex_P,cplex_LB,cplex_UB,cplex_gap,cplex_runtime_ms,cplex_nodes,objective_diff,profiles_generated,profiles_after_dominance,profile_bpc_nodes,profile_bpc_pricing_calls,cache_hits,cache_misses,incremental_speedup,verifier_passed,exact_for_fixed_routes,result_file,log_file,notes
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs0",12,2,2;2,"cplex-fixed-route","candidate_mip_truncated_not_closed",0.915066594388,0.628408799452,1.91105196624,75.068,"candidate_mip_truncated_not_closed",0.928632521947,0.628408799452,1.91105196624,0.928632521947,0.928632521947,1,369.5431,0,0.0135659275593,1332,922,211927,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs0_cplex.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs0_cplex.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; Candidate-MIP did not include every profile combination; not a closed CPLEX validation row."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs0",12,2,2;2,"profile-dp","exact_mismatch_against_cplex_candidate_cap",0.915066594388,0.628408799452,1.91105196624,63.1603,"candidate_mip_truncated_not_closed",0.928632521947,0.628408799452,1.91105196624,0.928632521947,0.928632521947,1,0,0,0.0135659275593,1332,922,211927,2,0,0,0,"True",False,"results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs0_profile.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs0_profile.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX candidate-MIP was truncated by candidate collection cap; row excluded from exact agreement claims."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs10",12,2,2;2,"cplex-fixed-route","fixed_route_optimal",0.919162876367,0.630842949106,1.92213284841,51.9462,"candidate_mip_optimal_gap0",0.919162876367,0.630842949106,1.92213284841,0.919162876367,0.919162876367,0,275.0036,0,4.06896738525E-13,1222,758,142381,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs10_cplex.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs10_cplex.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs10",12,2,2;2,"profile-dp","fixed_route_optimal",0.919162876367,0.630842949106,1.92213284841,43.1126,"candidate_mip_optimal_gap0",0.919162876367,0.630842949106,1.92213284841,0.919162876367,0.919162876367,0,0,0,4.06896738525E-13,1222,758,142381,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs10_profile.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs10_profile.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs11",12,2,1;2,"cplex-fixed-route","fixed_route_optimal",0.984571153154,0.647266964468,2.24869459124,0.8255,"candidate_mip_optimal_gap0",0.984571153154,0.647266964468,2.24869459124,0.984571153154,0.984571153154,0,55.9766,0,3.97237798211E-13,193,192,2341,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs11_cplex.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs11_cplex.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs11",12,2,1;2,"profile-dp","fixed_route_optimal",0.984571153154,0.647266964468,2.24869459124,0.7972,"candidate_mip_optimal_gap0",0.984571153154,0.647266964468,2.24869459124,0.984571153154,0.984571153154,0,0,0,3.97237798211E-13,193,192,2341,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs11_profile.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs11_profile.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs12",12,2,1;2,"cplex-fixed-route","fixed_route_optimal",0.989191318328,0.676909951652,2.08187577784,0.5772,"candidate_mip_optimal_gap0",0.989191318328,0.676909951652,2.08187577784,0.989191318328,0.989191318328,0,54.735,0,4.20885548635E-13,444,416,1243,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs12_cplex.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs12_cplex.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs12",12,2,1;2,"profile-dp","fixed_route_optimal",0.989191318328,0.676909951652,2.08187577784,0.9384,"candidate_mip_optimal_gap0",0.989191318328,0.676909951652,2.08187577784,0.989191318328,0.989191318328,0,0,0,4.20885548635E-13,444,416,1243,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs12_profile.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs12_profile.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs13",12,2,2;1,"cplex-fixed-route","fixed_route_optimal",1.00585895055,0.666384621584,2.26316219308,2.4704,"candidate_mip_optimal_gap0",1.00585895055,0.666384621584,2.26316219308,1.00585895055,1.00585895055,0,63.4879,0,2.86060064525E-12,724,379,6172,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs13_cplex.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs13_cplex.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_rs13",12,2,2;1,"profile-dp","fixed_route_optimal",1.00585895055,0.666384621584,2.26316219308,2.028,"candidate_mip_optimal_gap0",1.00585895055,0.666384621584,2.26316219308,1.00585895055,1.00585895055,0,0,0,2.86060064525E-12,724,379,6172,2,0,0,0,"True","True","results/round2_exact_loading\raw\regen_candidate_V12_M2_average_rs13_profile.json","results/round2_exact_loading\logs\regen_candidate_V12_M2_average_rs13_profile.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
